Continent,Region/Country,Product,Variable,Year,Unit,Quantity
Asia,Jordania,Vino,Importaciones,2015,1000 hl,3.0
Asia,Jordania,Vino,Producción,2015,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2016,1000 hl,3.0
Asia,Jordania,Vino,Exportaciones,2016,1000 hl,0.0
Asia,Jordania,Vino,Importaciones,2016,1000 hl,4.0
Asia,Jordania,Vino,Producción,2016,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2017,1000 hl,3.0
Asia,Jordania,Vino,Exportaciones,2017,1000 hl,1.0
Asia,Jordania,Vino,Importaciones,2017,1000 hl,3.0
Asia,Jordania,Vino,Producción,2017,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2018,1000 hl,2.0
Asia,Jordania,Vino,Exportaciones,2018,1000 hl,1.0
Asia,Jordania,Vino,Importaciones,2018,1000 hl,3.0
Asia,Jordania,Vino,Producción,2018,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2019,1000 hl,3.0
Asia,Jordania,Vino,Exportaciones,2019,1000 hl,0.0
Asia,Jordania,Vino,Importaciones,2019,1000 hl,3.0
Asia,Jordania,Vino,Producción,2019,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2020,1000 hl,3.0
Asia,Jordania,Vino,Exportaciones,2020,1000 hl,0.0
Asia,Jordania,Vino,Importaciones,2020,1000 hl,3.0
Asia,Jordania,Vino,Producción,2020,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2021,1000 hl,3.0
Asia,Jordania,Vino,Exportaciones,2021,1000 hl,1.0
Asia,Jordania,Vino,Importaciones,2021,1000 hl,4.0
Asia,Jordania,Vino,Producción,2021,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2022,1000 hl,3.0
Asia,Jordania,Vino,Exportaciones,2022,1000 hl,0.0
Asia,Jordania,Vino,Importaciones,2022,1000 hl,6.0
Asia,Jordania,Vino,Producción,2022,1000 hl,0.0
Asia,Jordania,Vino,Consumo,2023,1000 hl,3.0
Asia,Jordania,Vino,Exportaciones,2023,1000 hl,0.0
Asia,Jordania,Vino,Producción,2023,1000 hl,0.0
Asia,Kazajistán,Vino,Consumo,2013,1000 hl,317.0
Asia,Kazajistán,Vino,Exportaciones,2013,1000 hl,0.0
Asia,Kazajistán,Vino,Importaciones,2013,1000 hl,130.0
Asia,Kazajistán,Vino,Producción,2013,1000 hl,209.0
Asia,Kazajistán,Vino,Consumo,2014,1000 hl,352.0
Asia,Kazajistán,Vino,Exportaciones,2014,1000 hl,1.0
Asia,Kazajistán,Vino,Importaciones,2014,1000 hl,147.0
Asia,Kazajistán,Vino,Producción,2014,1000 hl,220.0
Asia,Kazajistán,Vino,Consumo,2015,1000 hl,358.0
Asia,Kazajistán,Vino,Exportaciones,2015,1000 hl,7.0
Asia,Kazajistán,Vino,Importaciones,2015,1000 hl,115.0
Asia,Kazajistán,Vino,Producción,2015,1000 hl,242.0
Asia,Kazajistán,Vino,Consumo,2016,1000 hl,368.0
Asia,Kazajistán,Vino,Exportaciones,2016,1000 hl,5.0
Asia,Kazajistán,Vino,Importaciones,2016,1000 hl,93.0
Asia,Kazajistán,Vino,Producción,2016,1000 hl,299.0
Asia,Kazajistán,Vino,Consumo,2017,1000 hl,413.0
Asia,Kazajistán,Vino,Exportaciones,2017,1000 hl,1.0
Asia,Kazajistán,Vino,Importaciones,2017,1000 hl,113.0
Asia,Kazajistán,Vino,Producción,2017,1000 hl,327.0
Asia,Kazajistán,Vino,Consumo,2018,1000 hl,527.0
Asia,Kazajistán,Vino,Exportaciones,2018,1000 hl,1.0
Asia,Kazajistán,Vino,Importaciones,2018,1000 hl,116.0
Asia,Kazajistán,Vino,Producción,2018,1000 hl,501.0
Asia,Kazajistán,Vino,Consumo,2019,1000 hl,581.0
Asia,Kazajistán,Vino,Exportaciones,2019,1000 hl,0.0
Asia,Kazajistán,Vino,Importaciones,2019,1000 hl,100.0
Asia,Kazajistán,Vino,Producción,2019,1000 hl,445.0
Asia,Kazajistán,Vino,Consumo,2020,1000 hl,545.0
Asia,Kazajistán,Vino,Exportaciones,2020,1000 hl,0.0
Asia,Kazajistán,Vino,Importaciones,2020,1000 hl,109.0
Asia,Kazajistán,Vino,Producción,2020,1000 hl,438.0
Asia,Kazajistán,Vino,Consumo,2021,1000 hl,450.0
Asia,Kazajistán,Vino,Exportaciones,2021,1000 hl,0.0
Asia,Kazajistán,Vino,Importaciones,2021,1000 hl,122.0
Asia,Kazajistán,Vino,Producción,2021,1000 hl,233.0
Asia,Kazajistán,Vino,Consumo,2022,1000 hl,353.0
Asia,Kazajistán,Vino,Exportaciones,2022,1000 hl,0.0
Asia,Kazajistán,Vino,Importaciones,2022,1000 hl,119.0
Asia,Kazajistán,Vino,Producción,2022,1000 hl,389.0
Asia,Kazajistán,Vino,Consumo,2023,1000 hl,491.0
Asia,Kazajistán,Vino,Exportaciones,2023,1000 hl,0.0
Asia,Kazajistán,Vino,Importaciones,2023,1000 hl,139.0
Asia,Kazajistán,Vino,Producción,2023,1000 hl,401.0
África,Kenia,Vino,Consumo,2013,1000 hl,57.0
África,Kenia,Vino,Exportaciones,2013,1000 hl,14.0
África,Kenia,Vino,Importaciones,2013,1000 hl,72.0
África,Kenia,Vino,Producción,2013,1000 hl,0.0
África,Kenia,Vino,Consumo,2014,1000 hl,59.0
África,Kenia,Vino,Exportaciones,2014,1000 hl,12.0
África,Kenia,Vino,Importaciones,2014,1000 hl,73.0
África,Kenia,Vino,Producción,2014,1000 hl,0.0
África,Kenia,Vino,Consumo,2015,1000 hl,58.0
África,Kenia,Vino,Exportaciones,2015,1000 hl,13.0
África,Kenia,Vino,Importaciones,2015,1000 hl,67.0
África,Kenia,Vino,Producción,2015,1000 hl,0.0
África,Kenia,Vino,Consumo,2016,1000 hl,58.0
África,Kenia,Vino,Exportaciones,2016,1000 hl,10.0
África,Kenia,Vino,Importaciones,2016,1000 hl,71.0
África,Kenia,Vino,Producción,2016,1000 hl,0.0
África,Kenia,Vino,Consumo,2017,1000 hl,60.0
África,Kenia,Vino,Exportaciones,2017,1000 hl,6.0
África,Kenia,Vino,Importaciones,2017,1000 hl,66.0
África,Kenia,Vino,Producción,2017,1000 hl,0.0
África,Kenia,Vino,Consumo,2018,1000 hl,73.0
África,Kenia,Vino,Exportaciones,2018,1000 hl,5.0
África,Kenia,Vino,Importaciones,2018,1000 hl,92.0
África,Kenia,Vino,Producción,2018,1000 hl,0.0
África,Kenia,Vino,Consumo,2019,1000 hl,80.0
África,Kenia,Vino,Exportaciones,2019,1000 hl,8.0
África,Kenia,Vino,Importaciones,2019,1000 hl,81.0
África,Kenia,Vino,Producción,2019,1000 hl,0.0
África,Kenia,Vino,Consumo,2020,1000 hl,71.0
África,Kenia,Vino,Exportaciones,2020,1000 hl,4.0
África,Kenia,Vino,Importaciones,2020,1000 hl,73.0
África,Kenia,Vino,Producción,2020,1000 hl,0.0
África,Kenia,Vino,Consumo,2021,1000 hl,75.0
África,Kenia,Vino,Exportaciones,2021,1000 hl,3.0
África,Kenia,Vino,Importaciones,2021,1000 hl,83.0
África,Kenia,Vino,Producción,2021,1000 hl,0.0
África,Kenia,Vino,Consumo,2022,1000 hl,83.0
África,Kenia,Vino,Exportaciones,2022,1000 hl,4.0
África,Kenia,Vino,Importaciones,2022,1000 hl,90.0
África,Kenia,Vino,Producción,2022,1000 hl,0.0
África,Kenia,Vino,Consumo,2023,1000 hl,76.0
África,Kenia,Vino,Exportaciones,2023,1000 hl,3.0
África,Kenia,Vino,Importaciones,2023,1000 hl,96.0
Asia,Kirguistán,Vino,Consumo,2013,1000 hl,31.0
Asia,Kirguistán,Vino,Exportaciones,2013,1000 hl,1.0
Asia,Kirguistán,Vino,Importaciones,2013,1000 hl,15.0
Asia,Kirguistán,Vino,Producción,2013,1000 hl,18.0
Asia,Kirguistán,Vino,Consumo,2014,1000 hl,29.0
Asia,Kirguistán,Vino,Exportaciones,2014,1000 hl,0.0
Asia,Kirguistán,Vino,Importaciones,2014,1000 hl,9.0
Asia,Kirguistán,Vino,Producción,2014,1000 hl,17.0
Asia,Kirguistán,Vino,Consumo,2015,1000 hl,31.0
Asia,Kirguistán,Vino,Exportaciones,2015,1000 hl,1.0
Asia,Kirguistán,Vino,Importaciones,2015,1000 hl,12.0
Asia,Kirguistán,Vino,Producción,2015,1000 hl,26.0
Asia,Kirguistán,Vino,Consumo,2016,1000 hl,36.0
Asia,Kirguistán,Vino,Exportaciones,2016,1000 hl,2.0
Asia,Kirguistán,Vino,Importaciones,2016,1000 hl,14.0
Asia,Kirguistán,Vino,Producción,2016,1000 hl,24.0
Asia,Kirguistán,Vino,Consumo,2017,1000 hl,37.0
Asia,Kirguistán,Vino,Exportaciones,2017,1000 hl,10.0
Asia,Kirguistán,Vino,Importaciones,2017,1000 hl,12.0
Asia,Kirguistán,Vino,Producción,2017,1000 hl,28.0
Asia,Kirguistán,Vino,Consumo,2018,1000 hl,56.0
Asia,Kirguistán,Vino,Exportaciones,2018,1000 hl,2.0
Asia,Kirguistán,Vino,Importaciones,2018,1000 hl,12.0
Asia,Kirguistán,Vino,Producción,2018,1000 hl,56.0
Asia,Kirguistán,Vino,Consumo,2019,1000 hl,65.0
Asia,Kirguistán,Vino,Exportaciones,2019,1000 hl,3.0
Asia,Kirguistán,Vino,Importaciones,2019,1000 hl,9.0
Asia,Kirguistán,Vino,Producción,2019,1000 hl,38.0
Asia,Kirguistán,Vino,Consumo,2020,1000 hl,40.0
Asia,Kirguistán,Vino,Exportaciones,2020,1000 hl,3.0
Asia,Kirguistán,Vino,Importaciones,2020,1000 hl,9.0
Asia,Kirguistán,Vino,Producción,2020,1000 hl,20.0
Asia,Kirguistán,Vino,Consumo,2021,1000 hl,30.0
Asia,Kirguistán,Vino,Exportaciones,2021,1000 hl,1.0
Asia,Kirguistán,Vino,Importaciones,2021,1000 hl,12.0
Asia,Kirguistán,Vino,Producción,2021,1000 hl,23.0
Asia,Kirguistán,Vino,Consumo,2022,1000 hl,30.0
Asia,Kirguistán,Vino,Exportaciones,2022,1000 hl,0.0
Asia,Kirguistán,Vino,Importaciones,2022,1000 hl,11.0
Asia,Kirguistán,Vino,Producción,2022,1000 hl,33.0
Asia,Kirguistán,Vino,Consumo,2023,1000 hl,44.0
Asia,Kirguistán,Vino,Exportaciones,2023,1000 hl,0.0
Asia,Kirguistán,Vino,Producción,2023,1000 hl,34.0
Oceanía,Kiribati,Vino,Consumo,2013,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2013,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2013,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2014,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2014,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2014,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2015,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2015,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2015,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2016,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2016,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2016,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2017,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2017,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2017,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2018,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2018,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2018,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2019,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2019,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2019,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2020,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2020,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2020,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2021,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2021,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2021,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2022,1000 hl,0.0
Oceanía,Kiribati,Vino,Importaciones,2022,1000 hl,0.0
Oceanía,Kiribati,Vino,Producción,2022,1000 hl,0.0
Oceanía,Kiribati,Vino,Consumo,2023,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2013,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2014,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2015,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2016,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2017,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2018,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2019,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2020,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2021,1000 hl,0.0
Asia,Kuwait,Vino,Producción,2022,1000 hl,0.0
Asia,Laos,Vino,Consumo,2013,1000 hl,19.0
Asia,Laos,Vino,Importaciones,2013,1000 hl,22.0
Asia,Laos,Vino,Producción,2013,1000 hl,0.0
Asia,Laos,Vino,Consumo,2014,1000 hl,24.0
Asia,Laos,Vino,Importaciones,2014,1000 hl,26.0
Asia,Laos,Vino,Producción,2014,1000 hl,0.0
Asia,Laos,Vino,Consumo,2015,1000 hl,26.0
Asia,Laos,Vino,Importaciones,2015,1000 hl,26.0
Asia,Laos,Vino,Producción,2015,1000 hl,0.0
Asia,Laos,Vino,Consumo,2016,1000 hl,28.0
Asia,Laos,Vino,Importaciones,2016,1000 hl,30.0
Asia,Laos,Vino,Producción,2016,1000 hl,0.0
Asia,Laos,Vino,Consumo,2017,1000 hl,20.0
Asia,Laos,Vino,Importaciones,2017,1000 hl,12.0
Asia,Laos,Vino,Producción,2017,1000 hl,0.0
Asia,Laos,Vino,Consumo,2018,1000 hl,12.0
Asia,Laos,Vino,Importaciones,2018,1000 hl,10.0
Asia,Laos,Vino,Producción,2018,1000 hl,0.0
Asia,Laos,Vino,Consumo,2019,1000 hl,14.0
Asia,Laos,Vino,Importaciones,2019,1000 hl,16.0
Asia,Laos,Vino,Producción,2019,1000 hl,0.0
Asia,Laos,Vino,Consumo,2020,1000 hl,16.0
Asia,Laos,Vino,Importaciones,2020,1000 hl,8.0
Asia,Laos,Vino,Producción,2020,1000 hl,0.0
Asia,Laos,Vino,Consumo,2021,1000 hl,16.0
Asia,Laos,Vino,Importaciones,2021,1000 hl,8.0
Asia,Laos,Vino,Producción,2021,1000 hl,0.0
Asia,Laos,Vino,Consumo,2022,1000 hl,16.0
Asia,Laos,Vino,Importaciones,2022,1000 hl,13.0
Asia,Laos,Vino,Producción,2022,1000 hl,0.0
Asia,Laos,Vino,Consumo,2023,1000 hl,15.0
África,Lesoto,Vino,Consumo,2013,1000 hl,5.0
África,Lesoto,Vino,Importaciones,2013,1000 hl,9.0
África,Lesoto,Vino,Producción,2013,1000 hl,0.0
África,Lesoto,Vino,Consumo,2014,1000 hl,12.0
África,Lesoto,Vino,Importaciones,2014,1000 hl,14.0
África,Lesoto,Vino,Producción,2014,1000 hl,0.0
África,Lesoto,Vino,Consumo,2015,1000 hl,12.0
África,Lesoto,Vino,Importaciones,2015,1000 hl,9.0
África,Lesoto,Vino,Producción,2015,1000 hl,0.0
África,Lesoto,Vino,Consumo,2016,1000 hl,11.0
África,Lesoto,Vino,Importaciones,2016,1000 hl,13.0
África,Lesoto,Vino,Producción,2016,1000 hl,0.0
África,Lesoto,Vino,Consumo,2017,1000 hl,15.0
África,Lesoto,Vino,Importaciones,2017,1000 hl,18.0
África,Lesoto,Vino,Producción,2017,1000 hl,0.0
África,Lesoto,Vino,Consumo,2018,1000 hl,11.0
África,Lesoto,Vino,Importaciones,2018,1000 hl,5.0
África,Lesoto,Vino,Producción,2018,1000 hl,0.0
África,Lesoto,Vino,Consumo,2019,1000 hl,10.0
África,Lesoto,Vino,Importaciones,2019,1000 hl,15.0
África,Lesoto,Vino,Producción,2019,1000 hl,0.0
África,Lesoto,Vino,Consumo,2020,1000 hl,15.0
África,Lesoto,Vino,Importaciones,2020,1000 hl,15.0
África,Lesoto,Vino,Producción,2020,1000 hl,0.0
África,Lesoto,Vino,Consumo,2021,1000 hl,15.0
África,Lesoto,Vino,Importaciones,2021,1000 hl,21.0
África,Lesoto,Vino,Producción,2021,1000 hl,0.0
África,Lesoto,Vino,Consumo,2022,1000 hl,15.0
África,Lesoto,Vino,Importaciones,2022,1000 hl,27.0
África,Lesoto,Vino,Producción,2022,1000 hl,0.0
África,Lesoto,Vino,Consumo,2023,1000 hl,13.0
Europa,Letonia,Vino,Consumo,2013,1000 hl,37.0
Europa,Letonia,Vino,Exportaciones,2013,1000 hl,451.0
Europa,Letonia,Vino,Importaciones,2013,1000 hl,482.0
Europa,Letonia,Vino,Producción,2013,1000 hl,22.0
Europa,Letonia,Vino,Consumo,2014,1000 hl,98.0
Europa,Letonia,Vino,Exportaciones,2014,1000 hl,517.0
Europa,Letonia,Vino,Importaciones,2014,1000 hl,637.0
Europa,Letonia,Vino,Producción,2014,1000 hl,24.0
Europa,Letonia,Vino,Consumo,2015,1000 hl,143.0
Europa,Letonia,Vino,Exportaciones,2015,1000 hl,405.0
Europa,Letonia,Vino,Importaciones,2015,1000 hl,528.0
Europa,Letonia,Vino,Producción,2015,1000 hl,21.0
Europa,Letonia,Vino,Consumo,2016,1000 hl,151.0
Europa,Letonia,Vino,Exportaciones,2016,1000 hl,476.0
Europa,Letonia,Vino,Importaciones,2016,1000 hl,608.0
Europa,Letonia,Vino,Producción,2016,1000 hl,25.0
Europa,Letonia,Vino,Consumo,2017,1000 hl,148.0
Europa,Letonia,Vino,Exportaciones,2017,1000 hl,687.0
Europa,Letonia,Vino,Importaciones,2017,1000 hl,795.0
Europa,Letonia,Vino,Producción,2017,1000 hl,32.0
Europa,Letonia,Vino,Consumo,2018,1000 hl,90.0
Europa,Letonia,Vino,Exportaciones,2018,1000 hl,737.0
Europa,Letonia,Vino,Importaciones,2018,1000 hl,752.0
Europa,Letonia,Vino,Producción,2018,1000 hl,27.0
Europa,Letonia,Vino,Consumo,2019,1000 hl,55.0
Europa,Letonia,Vino,Exportaciones,2019,1000 hl,905.0
Europa,Letonia,Vino,Importaciones,2019,1000 hl,954.0
Europa,Letonia,Vino,Producción,2019,1000 hl,20.0
Europa,Letonia,Vino,Consumo,2020,1000 hl,127.0
Europa,Letonia,Vino,Exportaciones,2020,1000 hl,887.0
Europa,Letonia,Vino,Importaciones,2020,1000 hl,1053.0
Europa,Letonia,Vino,Producción,2020,1000 hl,20.0
Europa,Letonia,Vino,Consumo,2021,1000 hl,177.0
Europa,Letonia,Vino,Exportaciones,2021,1000 hl,974.0
Europa,Letonia,Vino,Importaciones,2021,1000 hl,1116.0
Europa,Letonia,Vino,Producción,2021,1000 hl,26.0
Europa,Letonia,Vino,Consumo,2022,1000 hl,181.0
Europa,Letonia,Vino,Exportaciones,2022,1000 hl,1120.0
Europa,Letonia,Vino,Importaciones,2022,1000 hl,1290.0
Europa,Letonia,Vino,Producción,2022,1000 hl,25.0
Europa,Letonia,Vino,Consumo,2023,1000 hl,126.0
Europa,Letonia,Vino,Exportaciones,2023,1000 hl,940.0
Europa,Letonia,Vino,Importaciones,2023,1000 hl,1113.0
Europa,Letonia,Vino,Producción,2023,1000 hl,24.0
Asia,Líbano,Vino,Consumo,2013,1000 hl,84.0
Asia,Líbano,Vino,Exportaciones,2013,1000 hl,20.0
Asia,Líbano,Vino,Importaciones,2013,1000 hl,11.0
Asia,Líbano,Vino,Producción,2013,1000 hl,95.0
Asia,Líbano,Vino,Consumo,2014,1000 hl,83.0
Asia,Líbano,Vino,Exportaciones,2014,1000 hl,21.0
Asia,Líbano,Vino,Importaciones,2014,1000 hl,11.0
Asia,Líbano,Vino,Producción,2014,1000 hl,91.0
Asia,Líbano,Vino,Consumo,2015,1000 hl,91.0
Asia,Líbano,Vino,Exportaciones,2015,1000 hl,22.0
Asia,Líbano,Vino,Importaciones,2015,1000 hl,14.0
Asia,Líbano,Vino,Producción,2015,1000 hl,109.0
Asia,Líbano,Vino,Consumo,2016,1000 hl,97.0
Asia,Líbano,Vino,Exportaciones,2016,1000 hl,21.0
Asia,Líbano,Vino,Importaciones,2016,1000 hl,13.0
Asia,Líbano,Vino,Producción,2016,1000 hl,100.0
Asia,Líbano,Vino,Consumo,2017,1000 hl,91.0
Asia,Líbano,Vino,Exportaciones,2017,1000 hl,23.0
Asia,Líbano,Vino,Importaciones,2017,1000 hl,13.0
Asia,Líbano,Vino,Producción,2017,1000 hl,100.0
Asia,Líbano,Vino,Consumo,2018,1000 hl,89.0
Asia,Líbano,Vino,Exportaciones,2018,1000 hl,25.0
Asia,Líbano,Vino,Importaciones,2018,1000 hl,13.0
Asia,Líbano,Vino,Producción,2018,1000 hl,74.0
Asia,Líbano,Vino,Consumo,2019,1000 hl,88.0
Asia,Líbano,Vino,Exportaciones,2019,1000 hl,26.0
Asia,Líbano,Vino,Importaciones,2019,1000 hl,13.0
Asia,Líbano,Vino,Producción,2019,1000 hl,69.0
Asia,Líbano,Vino,Consumo,2020,1000 hl,50.0
Asia,Líbano,Vino,Exportaciones,2020,1000 hl,21.0
Asia,Líbano,Vino,Importaciones,2020,1000 hl,5.0
Asia,Líbano,Vino,Producción,2020,1000 hl,29.0
Asia,Líbano,Vino,Consumo,2021,1000 hl,50.0
Asia,Líbano,Vino,Exportaciones,2021,1000 hl,28.0
Asia,Líbano,Vino,Importaciones,2021,1000 hl,7.0
Asia,Líbano,Vino,Producción,2021,1000 hl,9.0
Asia,Líbano,Vino,Consumo,2022,1000 hl,50.0
Asia,Líbano,Vino,Exportaciones,2022,1000 hl,34.0
Asia,Líbano,Vino,Importaciones,2022,1000 hl,5.0
Asia,Líbano,Vino,Producción,2022,1000 hl,9.0
Asia,Líbano,Vino,Consumo,2023,1000 hl,65.0
Asia,Líbano,Vino,Exportaciones,2023,1000 hl,34.0
Asia,Líbano,Vino,Producción,2023,1000 hl,9.0
África,Liberia,Vino,Consumo,2013,1000 hl,2.0
África,Liberia,Vino,Importaciones,2013,1000 hl,3.0
África,Liberia,Vino,Producción,2013,1000 hl,0.0
África,Liberia,Vino,Consumo,2014,1000 hl,4.0
África,Liberia,Vino,Importaciones,2014,1000 hl,4.0
África,Liberia,Vino,Producción,2014,1000 hl,0.0
África,Liberia,Vino,Consumo,2015,1000 hl,4.0
África,Liberia,Vino,Importaciones,2015,1000 hl,5.0
África,Liberia,Vino,Producción,2015,1000 hl,0.0
África,Liberia,Vino,Consumo,2016,1000 hl,5.0
África,Liberia,Vino,Importaciones,2016,1000 hl,5.0
África,Liberia,Vino,Producción,2016,1000 hl,0.0
África,Liberia,Vino,Consumo,2017,1000 hl,10.0
África,Liberia,Vino,Importaciones,2017,1000 hl,15.0
África,Liberia,Vino,Producción,2017,1000 hl,0.0
África,Liberia,Vino,Consumo,2018,1000 hl,13.0
África,Liberia,Vino,Importaciones,2018,1000 hl,11.0
África,Liberia,Vino,Producción,2018,1000 hl,0.0
África,Liberia,Vino,Consumo,2019,1000 hl,10.0
África,Liberia,Vino,Importaciones,2019,1000 hl,8.0
África,Liberia,Vino,Producción,2019,1000 hl,0.0
África,Liberia,Vino,Consumo,2020,1000 hl,8.0
África,Liberia,Vino,Importaciones,2020,1000 hl,9.0
África,Liberia,Vino,Producción,2020,1000 hl,0.0
África,Liberia,Vino,Consumo,2021,1000 hl,8.0
África,Liberia,Vino,Importaciones,2021,1000 hl,10.0
África,Liberia,Vino,Producción,2021,1000 hl,0.0
África,Liberia,Vino,Consumo,2022,1000 hl,8.0
África,Liberia,Vino,Importaciones,2022,1000 hl,8.0
África,Liberia,Vino,Producción,2022,1000 hl,0.0
África,Liberia,Vino,Consumo,2023,1000 hl,9.0
África,Libia,Vino,Consumo,2013,1000 hl,0.0
África,Libia,Vino,Exportaciones,2013,1000 hl,0.0
África,Libia,Vino,Importaciones,2013,1000 hl,0.0
África,Libia,Vino,Producción,2013,1000 hl,0.0
África,Libia,Vino,Consumo,2014,1000 hl,0.0
África,Libia,Vino,Exportaciones,2014,1000 hl,0.0
África,Libia,Vino,Importaciones,2014,1000 hl,0.0
África,Libia,Vino,Producción,2014,1000 hl,0.0
África,Libia,Vino,Consumo,2015,1000 hl,1.0
África,Libia,Vino,Exportaciones,2015,1000 hl,0.0
África,Libia,Vino,Importaciones,2015,1000 hl,1.0
África,Libia,Vino,Producción,2015,1000 hl,0.0
África,Libia,Vino,Consumo,2016,1000 hl,1.0
África,Libia,Vino,Exportaciones,2016,1000 hl,0.0
África,Libia,Vino,Importaciones,2016,1000 hl,0.0
África,Libia,Vino,Producción,2016,1000 hl,0.0
África,Libia,Vino,Consumo,2017,1000 hl,0.0
África,Libia,Vino,Exportaciones,2017,1000 hl,0.0
África,Libia,Vino,Importaciones,2017,1000 hl,0.0
África,Libia,Vino,Producción,2017,1000 hl,0.0
África,Libia,Vino,Consumo,2018,1000 hl,0.0
África,Libia,Vino,Exportaciones,2018,1000 hl,0.0
África,Libia,Vino,Importaciones,2018,1000 hl,0.0
África,Libia,Vino,Producción,2018,1000 hl,0.0
África,Libia,Vino,Consumo,2019,1000 hl,1.0
África,Libia,Vino,Exportaciones,2019,1000 hl,0.0
África,Libia,Vino,Importaciones,2019,1000 hl,1.0
África,Libia,Vino,Producción,2019,1000 hl,0.0
África,Libia,Vino,Consumo,2020,1000 hl,1.0
África,Libia,Vino,Exportaciones,2020,1000 hl,0.0
África,Libia,Vino,Importaciones,2020,1000 hl,1.0
África,Libia,Vino,Producción,2020,1000 hl,0.0
África,Libia,Vino,Consumo,2021,1000 hl,1.0
África,Libia,Vino,Exportaciones,2021,1000 hl,0.0
África,Libia,Vino,Importaciones,2021,1000 hl,0.0
África,Libia,Vino,Producción,2021,1000 hl,0.0
África,Libia,Vino,Consumo,2022,1000 hl,1.0
África,Libia,Vino,Exportaciones,2022,1000 hl,0.0
África,Libia,Vino,Importaciones,2022,1000 hl,0.0
África,Libia,Vino,Producción,2022,1000 hl,0.0
África,Libia,Vino,Consumo,2023,1000 hl,1.0
África,Libia,Vino,Exportaciones,2023,1000 hl,0.0
África,Libia,Vino,Producción,2023,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2013,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2014,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2015,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2016,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2017,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2018,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2019,1000 hl,0.0
Europa,Liechtenstein,Vino,Producción,2020,1000 hl,0.0
